LabelType,Recover#,TimeDiff,BSidx,BSrecord#,DateTime,PktID,Validity,Total,Ins,Outs,Passbys,gtIdx,DateTime,gtIns,gtOuts,gtPb_near,gt_Pb_far,gtlinger,gtMultiIns,gtMultiOuts,gtMultiPbs
Null,0,,,,,,,,,,,262,1900-03-20 15:25:00,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,263,1900-03-20 15:25:40,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,264,1900-03-20 15:28:08,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,265,1900-03-20 15:28:28,0,0,0,1,0,0,0,0
FPpkt,3,,51,610,1900-03-20 15:30:33,2,Valid,5,1,2,2,,,,,,,,,,
Null,0,,,,,,,,,,,266,1900-03-20 16:51:24,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,267,1900-03-20 16:53:36,0,0,0,1,0,0,0,0
FPpkt,3,,54,611,1900-03-20 16:54:05,8,Valid,5,0,0,5,,,,,,,,,,
CONFIRMED,1,8.0,57,612,1900-03-20 16:58:43,11,Valid,5,0,1,4,268,1900-03-20 16:58:35,0,0,0,0,1 (25 seconds),0,0,0
Null,0,,,,,,,,,,,269,1900-03-20 16:59:00,0,1,0,0,0,0,0,0
CONFIRMED,1,4.0,58,613,1900-03-20 16:59:32,12,Valid,5,1,3,1,270,1900-03-20 16:59:28,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,271,1900-03-20 17:00:11,0,1,0,0,0,0,0,0
FPpkt,1,,59,614,1900-03-20 17:00:59,13,Valid,5,0,1,4,,,,,,,,,,
CONFIRMED,2,10.0,61,616,1900-03-20 17:20:43,15,Valid,5,0,2,3,272,1900-03-20 17:20:33,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,273,1900-03-20 17:22:17,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,274,1900-03-21 07:49:04,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,275,1900-03-21 08:00:19,0,0,0,0,1 (entire video),0,0,0
Null,0,,,,,,,,,,,276,1900-03-21 08:00:38,0,0,0,0,1 (10 seconds),0,0,0
Null,0,,,,,,,,,,,277,1900-03-21 08:00:49,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,278,1900-03-21 08:06:34,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,279,1900-03-21 08:08:03,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,280,1900-03-21 08:08:16,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,281,1900-03-21 08:08:33,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,282,1900-03-21 08:08:53,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,283,1900-03-21 08:09:24,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,284,1900-03-21 08:09:52,1,0,0,0,0,0,0,0
CONFIRMED,2,9.0,63,629,1900-03-21 08:10:38,1,Valid,5,2,3,0,285,1900-03-21 08:10:29,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,286,1900-03-21 08:10:48,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,287,1900-03-21 08:11:53,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,288,1900-03-21 08:12:45,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,289,1900-03-21 08:13:11,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,290,1900-03-21 08:18:23,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,291,1900-03-21 08:19:02,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,292,1900-03-21 10:45:50,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,293,1900-03-21 10:46:32,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,294,1900-03-21 11:04:18,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,295,1900-03-21 11:19:37,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,296,1900-03-21 11:54:14,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,297,1900-03-21 11:58:50,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,298,1900-03-21 11:59:40,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,299,1900-03-21 12:00:00,0,0,0,1,0,0,0,0
CONFIRMED,3,14.0,66,641,1900-03-21 12:03:15,7,Valid,5,1,1,3,300,1900-03-21 12:03:01,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,301,1900-03-21 12:03:44,0,0,0,0,1 (7 seconds),0,0,0
Null,0,,,,,,,,,,,302,1900-03-21 12:03:59,1,0,0,0,0,0,0,0
CONFIRMED,1,13.0,67,642,1900-03-21 12:04:19,8,Valid,5,1,1,3,303,1900-03-21 12:04:06,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,304,1900-03-21 12:04:38,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,305,1900-03-21 12:29:30,0,0,1,0,0,0,0,0
Null,0,,,,,,,,,,,306,1900-03-21 12:29:46,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,307,1900-03-21 12:30:34,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,308,1900-03-21 12:36:54,0,0,1,0,0,0,0,0
Null,0,,,,,,,,,,,309,1900-03-21 12:37:00,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,310,1900-03-21 12:56:39,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,311,1900-03-21 13:00:56,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,312,1900-03-21 13:01:12,0,0,1,0,0,0,0,0
Null,0,,,,,,,,,,,313,1900-03-21 13:01:20,0,1,0,0,0,0,0,0
CONFIRMED,2,1.0,69,643,1900-03-21 13:01:38,1,Valid,5,3,1,1,314,1900-03-21 13:01:37,0,0,0,1,0,0,0,0
FPpkt,1,,70,644,1900-03-21 13:03:12,2,Valid,5,2,0,3,,,,,,,,,,
FPpkt,1,,71,645,1900-03-21 13:23:14,0,Valid,5,0,0,5,,,,,,,,,,
Null,0,,,,,,,,,,,315,1900-03-21 13:29:47,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,316,1900-03-21 13:29:52,0,0,1,0,0,0,0,0
Null,0,,,,,,,,,,,317,1900-03-21 13:30:10,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,318,1900-03-21 13:35:00,0,1,0,0,1 (10 seonds),0,0,0
Null,0,,,,,,,,,,,319,1900-03-21 13:35:14,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,320,1900-03-21 13:35:18,1,0,0,0,0,0,0,0
FPpkt,2,,72,646,1900-03-21 13:40:15,1,Valid,5,1,1,3,,,,,,,,,,
FPpkt,1,,74,647,1900-03-21 13:43:08,3,Valid,5,0,2,3,,,,,,,,,,
FPpkt,1,,75,648,1900-03-21 13:45:09,4,Valid,5,0,1,4,,,,,,,,,,
FPpkt,1,,76,649,1900-03-21 13:48:45,5,Valid,5,0,1,4,,,,,,,,,,
FPpkt,1,,77,650,1900-03-21 13:50:00,6,Valid,5,0,0,5,,,,,,,,,,
CONFIRMED,1,4.0,78,651,1900-03-21 13:53:44,7,Valid,5,1,1,3,321,1900-03-21 13:53:40,0,0,0,1,0,0,0,0
FPpkt,1,,79,652,1900-03-21 13:58:45,8,Valid,5,1,2,2,,,,,,,,,,
Null,0,,,,,,,,,,,322,1900-03-21 14:04:30,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,323,1900-03-21 14:04:43,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,324,1900-03-21 14:14:28,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,325,1900-03-21 14:16:28,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,326,1900-03-21 14:30:11,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,327,1900-03-21 14:36:30,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,328,1900-03-21 14:36:55,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,329,1900-03-21 14:44:20,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,330,1900-03-21 14:44:41,0,0,1,0,0,0,0,0
Null,0,,,,,,,,,,,331,1900-03-21 14:51:30,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,332,1900-03-21 15:00:56,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,333,1900-03-21 15:19:51,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,334,1900-03-21 15:40:56,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,335,1900-03-21 16:42:14,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,336,1900-03-21 16:44:17,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,337,1900-03-21 16:58:18,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,338,1900-03-21 17:28:14,0,0,0,0,1 (entire video),0,0,0
Null,0,,,,,,,,,,,339,1900-03-21 17:29:14,0,0,0,0,1 (35 seconds),0,0,0
Null,0,,,,,,,,,,,340,1900-03-21 17:29:47,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,341,1900-03-21 17:44:11,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,342,1900-03-21 18:00:22,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,343,1900-03-21 19:02:40,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,344,1900-03-22 08:45:35,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,345,1900-03-22 08:46:04,0,0,0,0,1 (10 seconds),0,0,0
Null,0,,,,,,,,,,,346,1900-03-22 08:46:16,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,347,1900-03-22 08:47:03,0,0,0,0,1 (30 seconds),0,0,0
Null,0,,,,,,,,,,,348,1900-03-22 08:47:32,0,0,0,0,1 (17 seconds),0,0,0
Null,0,,,,,,,,,,,349,1900-03-22 08:47:50,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,350,1900-03-22 10:42:00,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,351,1900-03-22 10:42:04,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,352,1900-03-22 11:02:00,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,353,1900-03-22 11:11:53,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,354,1900-03-22 11:19:04,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,355,1900-03-22 11:19:46,0,0,1,0,0,0,0,0
Null,0,,,,,,,,,,,356,1900-03-22 11:19:53,0,0,1,0,0,0,0,0
Null,0,,,,,,,,,,,357,1900-03-22 11:43:40,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,358,1900-03-22 11:43:48,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,359,1900-03-22 11:43:55,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,360,1900-03-22 11:45:47,1,0,0,0,0,0,0,0
FPpkt,3,,80,655,1900-03-22 11:47:43,1,Valid,5,2,1,2,,,,,,,,,,
FPpkt,1,,83,656,1900-03-22 11:51:24,4,Valid,5,0,0,5,,,,,,,,,,
Null,0,,,,,,,,,,,361,1900-03-22 11:54:33,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,362,1900-03-22 11:56:48,0,0,0,0,1 (7 seconds),0,0,1
Null,0,,,,,,,,,,,363,1900-03-22 11:56:53,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,364,1900-03-22 11:57:18,0,0,0,1,0,0,0,0
FPpkt,2,,84,657,1900-03-22 12:01:34,0,Valid,5,2,1,2,,,,,,,,,,
Null,0,,,,,,,,,,,365,1900-03-22 12:04:39,0,0,0,1,0,0,0,0
FPpkt,1,,86,658,1900-03-22 12:06:23,2,Valid,5,1,0,4,,,,,,,,,,
FPpkt,2,,87,659,1900-03-22 12:25:19,0,Valid,5,0,0,5,,,,,,,,,,
FPpkt,1,,89,660,1900-03-22 12:28:08,2,Valid,5,0,0,5,,,,,,,,,,
Null,0,,,,,,,,,,,366,1900-03-22 12:32:38,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,367,1900-03-22 12:33:03,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,368,1900-03-22 12:33:15,0,0,0,1,0,0,0,0
FPpkt,2,,90,661,1900-03-22 12:33:39,0,Valid,5,1,0,4,,,,,,,,,,
FPpkt,1,,92,662,1900-03-22 12:37:02,2,Valid,5,0,0,5,,,,,,,,,,
Null,0,,,,,,,,,,,369,1900-03-22 12:37:28,0,0,0,1,0,0,0,0
FPpkt,2,,93,663,1900-03-22 12:45:52,0,Valid,5,0,0,5,,,,,,,,,,
FPpkt,1,,95,664,1900-03-22 12:49:54,2,Valid,5,0,0,5,,,,,,,,,,
FPpkt,1,,96,665,1900-03-22 12:51:41,3,Valid,5,0,0,5,,,,,,,,,,
FPpkt,1,,97,666,1900-03-22 12:57:07,4,Valid,5,0,0,5,,,,,,,,,,
FPpkt,1,,98,667,1900-03-22 12:59:14,5,Valid,5,0,0,5,,,,,,,,,,
FPpkt,1,,99,668,1900-03-22 13:01:55,6,Valid,5,0,0,5,,,,,,,,,,
Null,0,,,,,,,,,,,370,1900-03-22 13:36:30,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,371,1900-03-22 13:43:26,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,372,1900-03-22 14:10:14,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,373,1900-03-22 14:11:14,0,0,0,0,1 (5 seconds),0,0,0
Null,0,,,,,,,,,,,374,1900-03-22 14:11:19,0,0,1,0,0,0,0,0
FPpkt,3,,100,669,1900-03-22 14:14:49,7,Valid,5,1,0,4,,,,,,,,,,
FPpkt,3,,103,670,1900-03-22 14:49:28,0,Valid,5,1,1,3,,,,,,,,,,
FPpkt,1,,106,671,1900-03-22 14:51:25,3,Valid,5,0,0,5,,,,,,,,,,
Null,0,,,,,,,,,,,375,1900-03-22 14:55:02,0,0,0,1,0,0,0,0
CONFIRMED,1,-6.0,107,672,1900-03-22 14:55:09,0,Valid,5,0,1,4,376,1900-03-22 14:55:15,0,0,1,0,0,0,0,0
CONFIRMED,1,15.0,108,673,1900-03-22 14:58:45,1,Valid,5,0,3,2,377,1900-03-22 14:58:30,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,378,1900-03-22 15:00:00,0,0,0,0,0,0,0,1
Null,0,,,,,,,,,,,379,1900-03-22 15:00:04,0,0,0,0,0,0,0,1
Null,0,,,,,,,,,,,380,1900-03-22 15:09:06,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,381,1900-03-22 15:58:20,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,382,1900-03-22 16:06:33,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,383,1900-03-22 16:16:56,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,384,1900-03-22 16:17:13,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,385,1900-03-22 16:17:22,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,386,1900-03-22 16:22:13,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,387,1900-03-22 16:22:24,0,1,0,0,0,0,0,0
FPpkt,3,,109,675,1900-03-22 16:22:57,2,Valid,5,3,1,1,,,,,,,,,,
FPpkt,2,,112,676,1900-03-22 16:33:47,5,Valid,5,0,1,4,,,,,,,,,,
FPpkt,1,,114,677,1900-03-22 16:35:32,7,Valid,5,0,0,5,,,,,,,,,,
FPpkt,1,,115,678,1900-03-22 16:36:29,8,Valid,5,0,0,5,,,,,,,,,,
FPpkt,1,,116,679,1900-03-22 16:37:58,9,Valid,5,0,0,5,,,,,,,,,,
Null,0,,,,,,,,,,,388,1900-03-22 16:40:11,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,389,1900-03-22 16:40:18,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,390,1900-03-22 16:40:27,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,391,1900-03-22 16:40:35,1,0,0,0,0,0,0,0
CONFIRMED,1,4.0,117,680,1900-03-22 16:40:44,10,Valid,5,1,2,2,392,1900-03-22 16:40:40,0,0,0,0,1 (30 seconds),0,0,0
Null,0,,,,,,,,,,,393,1900-03-22 16:41:08,0,0,0,0,1 (30 seconds),0,0,0
Null,0,,,,,,,,,,,394,1900-03-22 16:41:38,0,0,0,1,0,0,0,0
CONFIRMED,1,6.0,118,681,1900-03-22 16:42:25,11,Valid,5,0,0,5,395,1900-03-22 16:42:19,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,396,1900-03-22 16:42:31,0,0,0,0,1 (40 seconds),0,0,0
CONFIRMED,1,0.0,119,682,1900-03-22 16:43:11,12,Valid,5,0,4,1,397,1900-03-22 16:43:11,0,0,0,0,1 (45 seconds),0,0,0
CONFIRMED,1,-1.0,120,683,1900-03-22 16:43:55,13,Valid,5,0,4,1,398,1900-03-22 16:43:56,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,399,1900-03-22 16:44:08,0,0,0,0,0,0,0,1
Null,0,,,,,,,,,,,400,1900-03-22 16:44:25,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,401,1900-03-22 16:44:35,0,1,0,0,0,0,0,0
CONFIRMED,1,8.0,121,684,1900-03-22 16:45:09,14,Valid,5,0,2,3,402,1900-03-22 16:45:01,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,403,1900-03-22 16:45:20,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,404,1900-03-22 16:45:52,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,405,1900-03-22 16:46:07,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,406,1900-03-22 16:46:13,0,0,1,0,0,0,0,0
FPpkt,1,,122,685,1900-03-22 16:46:28,15,Valid,5,1,2,2,,,,,,,,,,
Null,0,,,,,,,,,,,407,1900-03-22 16:46:42,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,408,1900-03-22 16:46:58,0,0,0,0,1 (20 seconds),0,0,0
CONFIRMED,1,2.0,123,686,1900-03-22 16:47:49,16,Valid,5,0,1,4,409,1900-03-22 16:47:47,0,0,0,0,1 (35 seconds),0,0,0
CONFIRMED,1,15.0,124,687,1900-03-22 16:48:38,17,Valid,5,0,2,3,410,1900-03-22 16:48:23,0,0,0,0,1 (entire video),0,0,0
Null,0,,,,,,,,,,,411,1900-03-22 16:49:22,0,0,0,0,1 (comment),0,0,0
FPpkt,1,,125,688,1900-03-22 16:49:46,18,Valid,5,0,2,3,,,,,,,,,,
Null,0,,,,,,,,,,,412,1900-03-22 16:50:32,0,1,0,0,0,0,0,0
FPpkt,1,,126,689,1900-03-22 16:51:42,19,Valid,5,0,0,5,,,,,,,,,,
Null,0,,,,,,,,,,,413,1900-03-22 16:52:10,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,414,1900-03-22 16:52:55,0,1,0,0,0,0,0,0
FPpkt,1,,127,690,1900-03-22 16:53:20,20,Valid,5,1,1,3,,,,,,,,,,
CONFIRMED,1,4.0,128,691,1900-03-22 16:54:00,21,Valid,5,0,3,2,415,1900-03-22 16:53:56,0,0,0,0,1 (17 seconds),0,0,0
Null,0,,,,,,,,,,,416,1900-03-22 16:54:15,0,0,0,0,0,0,0,1
FPpkt,1,,129,692,1900-03-22 16:56:49,22,Valid,5,0,0,5,,,,,,,,,,
FPpkt,1,,130,693,1900-03-22 17:02:32,23,Valid,5,0,1,4,,,,,,,,,,
FPpkt,1,,131,694,1900-03-22 17:05:06,24,Valid,5,0,0,5,,,,,,,,,,
Null,0,,,,,,,,,,,417,1900-03-22 17:05:22,0,0,0,0,0,0,0,1
Null,0,,,,,,,,,,,418,1900-03-22 17:05:55,0,0,0,0,1 (40 seconds),0,0,1
FPpkt,1,,132,695,1900-03-22 17:06:18,25,Valid,5,0,3,2,,,,,,,,,,
Null,0,,,,,,,,,,,419,1900-03-22 17:06:44,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,420,1900-03-22 17:06:59,0,0,0,1,0,0,0,0
CONFIRMED,1,19.0,133,696,1900-03-22 17:07:22,26,Valid,5,1,2,2,421,1900-03-22 17:07:03,0,0,0,1,0,0,0,0
FPpkt,1,,134,697,1900-03-22 17:10:35,27,Valid,5,0,0,5,,,,,,,,,,
Null,0,,,,,,,,,,,422,1900-03-22 17:12:13,0,0,0,1,0,0,0,0
FPpkt,1,,135,698,1900-03-22 17:12:36,28,Valid,5,0,1,4,,,,,,,,,,
FPpkt,3,,136,699,1900-03-22 17:33:16,29,Valid,5,0,1,4,,,,,,,,,,
Null,0,,,,,,,,,,,423,1900-03-22 17:34:00,0,1,0,0,0,0,0,0
FPpkt,1,,139,700,1900-03-22 17:34:29,32,Valid,5,0,3,2,,,,,,,,,,
Null,0,,,,,,,,,,,424,1900-03-24 13:52:54,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,425,1900-03-24 13:53:08,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,426,1900-03-24 13:53:21,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,427,1900-03-24 13:53:36,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,428,1900-03-24 13:53:53,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,429,1900-03-24 13:54:06,1,0,0,0,0,0,0,0
CONFIRMED,1,-2.0,140,703,1900-03-24 13:54:17,0,Valid,5,0,3,2,430,1900-03-24 13:54:19,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,431,1900-03-24 13:54:33,1,0,0,0,0,0,0,0
CONFIRMED,1,7.0,141,704,1900-03-24 13:55:22,1,Valid,5,2,2,1,432,1900-03-24 13:55:15,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,433,1900-03-24 14:03:19,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,434,1900-03-24 14:07:59,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,435,1900-03-24 14:10:11,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,436,1900-03-24 14:10:21,1,0,0,0,0,0,0,0
FPpkt,2,,142,721,1900-03-24 14:23:40,0,Valid,5,0,2,3,,,,,,,,,,
Null,0,,,,,,,,,,,437,1900-03-24 14:28:06,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,438,1900-03-24 14:30:27,0,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,439,1900-03-24 14:30:40,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,440,1900-03-24 14:30:52,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,441,1900-03-24 14:31:07,1,0,0,0,0,0,0,0
FPpkt,2,,144,728,1900-03-24 14:32:00,2,Valid,5,2,0,3,,,,,,,,,,
Null,0,,,,,,,,,,,442,1900-03-24 14:33:23,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,443,1900-03-24 14:33:34,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,444,1900-03-24 14:34:22,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,445,1900-03-24 14:34:27,0,1,0,0,0,0,0,0
FPpkt,1,,146,733,1900-03-24 14:35:14,4,Valid,5,0,3,2,,,,,,,,,,
Null,0,,,,,,,,,,,446,1900-03-24 15:54:30,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,447,1900-03-24 16:06:22,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,448,1900-03-24 17:24:33,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,449,1900-03-24 18:20:32,0,0,0,0,0,0,0,1
Null,0,,,,,,,,,,,450,1900-03-24 19:56:19,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,451,1900-03-24 19:56:25,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,452,1900-03-24 19:57:29,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,453,1900-03-24 20:05:25,0,0,0,0,0,0,0,1
Null,0,,,,,,,,,,,454,1900-03-24 20:40:52,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,455,1900-03-24 20:51:49,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,456,1900-03-24 20:53:37,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,457,1900-03-25 07:17:50,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,458,1900-03-25 07:18:27,0,0,0,1,0,0,0,0
