103,12/9/22 14:35,1,1,116,116,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,115,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,114,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
104,12/9/22 14:44,1,1,117,117,Valid,1,12,<3,1,out,12,<3,12,<3,12,<3,116,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,115,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
105,12/9/22 14:54,1,1,118,118,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,117,Valid,1,12,<3,1,out,12,<3,12,<3,12,<3,116,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
106,12/9/22 15:04,1,1,119,119,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,118,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,117,Valid,1,12,<3,1,out,12,<3,12,<3,12,<3
107,12/9/22 15:14,1,1,120,120,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,119,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,118,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
108,12/9/22 15:24,1,1,121,121,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,120,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,119,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
109,12/9/22 15:34,1,1,122,122,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,121,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,120,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
110,12/9/22 15:44,1,1,123,123,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,122,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,121,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
111,12/9/22 15:54,1,1,124,124,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,123,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,122,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
112,12/9/22 16:04,1,1,125,125,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,124,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,123,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
113,12/9/22 16:14,1,1,126,126,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,125,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,124,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
114,12/9/22 16:24,1,1,127,127,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,126,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,125,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
115,12/9/22 16:34,1,1,128,128,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,127,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,126,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
116,12/9/22 16:44,1,1,129,129,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,128,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,127,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
117,12/9/22 16:54,1,1,130,130,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,129,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,128,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
118,12/9/22 17:04,1,1,131,131,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,130,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,129,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
119,12/9/22 17:14,1,1,132,132,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,131,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,130,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
120,12/9/22 17:24,1,1,133,133,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,132,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,131,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
121,12/9/22 17:34,1,1,134,134,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,133,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,132,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
